folio,punto_folio,punto,genero,edad,p1,p2a,p2b,p2c,p3,p5h,p6a,distrito,seccion,hora_termino,estatus,instanceID,formdef_version,KEY
897,90,90,1,50,4,2,2,2,5,2,3,12,4796,1444,1,uuid:4208fb5a-1b46-478f-a2c4-a030310ce957,1707211615,uuid:4208fb5a-1b46-478f-a2c4-a030310ce957
899,90,90,2,53,4,2,2,2,5,1,3,12,4796,1542,1,uuid:2f266320-99af-45d0-9cce-e970f8253d44,1707211615,uuid:2f266320-99af-45d0-9cce-e970f8253d44
931,94,94,1,54,4,2,2,2,5,2,5,12,4787,1648,1,uuid:2339c280-a7e9-46ff-bb91-439ada60fab7,1707211615,uuid:2339c280-a7e9-46ff-bb91-439ada60fab7
891,90,90,1,18,2,2,2,2,4,2,5,12,4796,1131,1,uuid:d053c9c6-f31f-4d5f-810b-9a2e5053ece8,1707211615,uuid:d053c9c6-f31f-4d5f-810b-9a2e5053ece8
894,90,90,1,27,3,2,2,2,4,2,5,12,4796,1322,1,uuid:ab9e7b0e-bc24-4bf3-be87-40fd853dd0e8,1707211615,uuid:ab9e7b0e-bc24-4bf3-be87-40fd853dd0e8
895,90,90,1,48,3,2,2,2,5,2,4,12,4796,1353,1,uuid:3bc2e046-0161-46c7-acf2-2c4cbe3523db,1707211615,uuid:3bc2e046-0161-46c7-acf2-2c4cbe3523db
898,90,90,2,25,3,2,1,2,2,2,2,12,4796,1454,1,uuid:7691b386-2026-479e-aacc-de9d0e47da55,1707211615,uuid:7691b386-2026-479e-aacc-de9d0e47da55
899,90,90,2,50,,,,,,,,,,,,uuid:3f08161c-0e28-41d3-b768-2845e86abc00,1707211615,uuid:3f08161c-0e28-41d3-b768-2845e86abc00
900,90,90,1,74,3,99,2,2,5,2,5,12,4796,1544,1,uuid:8092593c-fe4f-4384-bbbf-b5979165d6b2,1707211615,uuid:8092593c-fe4f-4384-bbbf-b5979165d6b2
932,94,94,1,40,2,2,2,2,4,2,5,12,4787,1646,1,uuid:490ec0d7-0175-4636-a1ad-c8857e0a737d,1707211615,uuid:490ec0d7-0175-4636-a1ad-c8857e0a737d
1121,113,113,1,61,5,2,2,2,5,2,5,1,4549,1203,1,uuid:e946bdd3-269b-43ba-98a8-bb2332c796aa,1707211615,uuid:e946bdd3-269b-43ba-98a8-bb2332c796aa
1122,113,113,1,38,3,1,1,1,2,1,2,13,4549,1305,1,uuid:d2e04c72-fbcf-4df8-a758-06837031fb8c,1707211615,uuid:d2e04c72-fbcf-4df8-a758-06837031fb8c
1123,113,113,1,29,3,1,1,2,5,2,3,13,4549,1344,1,uuid:e76597eb-758d-4532-91e6-0f2ca481ad6e,1707211615,uuid:e76597eb-758d-4532-91e6-0f2ca481ad6e
1124,113,113,1,74,4,2,2,2,2,2,2,13,4549,1457,1,uuid:a34298ee-5076-40a0-8222-7a56f90ca9da,1707211615,uuid:a34298ee-5076-40a0-8222-7a56f90ca9da
1125,113,113,2,27,5,2,2,2,5,2,2,13,4549,1532,1,uuid:b9693555-28b3-4672-bc3e-b82cec52cf42,1707211615,uuid:b9693555-28b3-4672-bc3e-b82cec52cf42
581,59,59,2,72,5,2,2,2,5,2,5,12,4740,1141,1,uuid:448045d9-8a56-483d-879d-a0c58565c88f,1707211615,uuid:448045d9-8a56-483d-879d-a0c58565c88f
583,59,59,2,29,2,1,2,2,5,2,5,12,4740,1244,1,uuid:7b4f52a7-892c-459c-ad75-bcb21118fa73,1707211615,uuid:7b4f52a7-892c-459c-ad75-bcb21118fa73
584,59,59,2,44,,,,,,,,,,,,uuid:3ed1d377-564f-4c51-82f7-49b9879e5fb8,1707211615,uuid:3ed1d377-564f-4c51-82f7-49b9879e5fb8
584,59,59,2,26,4,2,2,1,5,2,5,12,4740,1313,1,uuid:dc90127d-88bc-4fb3-9a29-d3f474af7491,1707211615,uuid:dc90127d-88bc-4fb3-9a29-d3f474af7491
585,59,59,2,18,2,2,2,2,5,2,4,12,4740,1358,1,uuid:e6351827-ead8-40c5-b045-dd6d061eea4e,1707211615,uuid:e6351827-ead8-40c5-b045-dd6d061eea4e
1161,117,117,1,32,2,2,2,1,5,2,2,13,4540,1616,1,uuid:a75c4f32-b6cf-4e86-a755-945d760fd10b,1707211615,uuid:a75c4f32-b6cf-4e86-a755-945d760fd10b
1162,117,117,2,59,2,2,2,2,5,2,5,13,4540,1649,1,uuid:aab798ba-ca79-419e-a385-8e5697074424,1707211615,uuid:aab798ba-ca79-419e-a385-8e5697074424
1164,117,117,1,59,4,2,2,2,4,99,5,13,4540,1717,1,uuid:6709e6b4-a61f-450f-bd9f-c87960f6a090,1707211615,uuid:6709e6b4-a61f-450f-bd9f-c87960f6a090
1164,117,117,1,37,,,,,,,,,,,,uuid:e5a3a8bd-6caa-4da5-8f4c-c564d99fbc3f,1707211615,uuid:e5a3a8bd-6caa-4da5-8f4c-c564d99fbc3f
1164,117,117,2,50,3,2,2,2,5,2,5,13,4540,1812,1,uuid:a7a47ae7-8423-4d18-b7c4-a579f0b66d59,1707211615,uuid:a7a47ae7-8423-4d18-b7c4-a579f0b66d59
1165,117,117,1,43,4,2,2,2,5,2,5,13,4540,1846,1,uuid:ab50e28a-ee87-4d50-a38a-02c4d97e82be,1707211615,uuid:ab50e28a-ee87-4d50-a38a-02c4d97e82be
593,60,60,2,60,5,2,2,2,5,2,3,12,4755,1320,1,uuid:d3e1be64-da2c-4c09-aa40-547a31a98d36,1707211615,uuid:d3e1be64-da2c-4c09-aa40-547a31a98d36
594,60,60,2,19,4,2,2,2,4,2,2,12,4755,1428,1,uuid:93d39b29-57da-43c9-bd1d-0ccaeaba6794,1707211615,uuid:93d39b29-57da-43c9-bd1d-0ccaeaba6794
595,60,60,2,55,3,2,2,2,5,2,2,12,4755,1449,1,uuid:0b33e6b2-7bdd-4c71-9689-9d45bbd606c0,1707211615,uuid:0b33e6b2-7bdd-4c71-9689-9d45bbd606c0
596,60,60,2,20,5,2,2,2,4,2,5,12,4755,1507,1,uuid:c06f85b5-f305-4e0a-bd1f-28a507164da2,1707211615,uuid:c06f85b5-f305-4e0a-bd1f-28a507164da2
791,80,80,1,75,3,1,2,2,4,2,4,12,4813,1555,1,uuid:f4bc124b-d354-4a8a-b39f-fe5557c5e893,1707211615,uuid:f4bc124b-d354-4a8a-b39f-fe5557c5e893
341,35,35,2,68,5,2,2,2,5,2,99,8,4708,1216,1,uuid:7959159f-0465-494d-863c-e47b3227ff32,1707211615,uuid:7959159f-0465-494d-863c-e47b3227ff32
342,35,35,2,65,3,2,99,2,4,2,2,8,4788,1245,1,uuid:f4556d5c-7972-47fc-a9ca-76c94024f718,1707211615,uuid:f4556d5c-7972-47fc-a9ca-76c94024f718
343,35,35,1,27,4,1,2,1,4,2,2,8,4708,1332,1,uuid:8b801d12-eeb8-4c74-9d92-0d1cc84f3c62,1707211615,uuid:8b801d12-eeb8-4c74-9d92-0d1cc84f3c62
344,35,35,2,68,4,2,2,2,5,2,3,8,4708,1417,1,uuid:29d2ebc0-8957-4b4a-aed1-302b1290fd5c,1707211615,uuid:29d2ebc0-8957-4b4a-aed1-302b1290fd5c
401,41,41,1,75,2,1,1,2,5,2,5,9,4620,1213,1,uuid:60641462-5faf-465f-94c2-9b1f7ab6bd65,1707211615,uuid:60641462-5faf-465f-94c2-9b1f7ab6bd65
403,41,41,1,69,5,1,2,2,5,2,5,9,4620,1317,1,uuid:1aed2cf5-9b0c-46d2-864c-832b1cc03538,1707211615,uuid:1aed2cf5-9b0c-46d2-864c-832b1cc03538
181,19,19,2,20,2,1,2,2,2,2,4,9,4688,1555,1,uuid:3f355a07-880d-4235-911a-0d6a47a31f4c,1707211615,uuid:3f355a07-880d-4235-911a-0d6a47a31f4c
182,19,19,2,47,2,2,1,1,2,2,2,9,4688,1632,1,uuid:2af1565d-4434-4810-b63e-38292f583363,1707211615,uuid:2af1565d-4434-4810-b63e-38292f583363
586,59,59,2,77,5,2,2,2,5,2,3,12,4740,1141,1,uuid:af95e642-516c-47aa-899b-132dfffc725d,1707211615,uuid:af95e642-516c-47aa-899b-132dfffc725d
587,59,59,2,72,5,2,2,2,5,2,5,12,4740,1159,1,uuid:56089b1e-de6e-4b8d-93e3-ebe771c6ff1b,1707211615,uuid:56089b1e-de6e-4b8d-93e3-ebe771c6ff1b
588,59,59,2,65,5,2,2,2,5,2,4,12,4740,1221,1,uuid:dc09ed6a-835f-495d-9b73-7a930a5a1495,1707211615,uuid:dc09ed6a-835f-495d-9b73-7a930a5a1495
589,59,59,2,41,1,2,1,1,5,2,2,12,4740,1257,1,uuid:120b1bb6-94fa-483a-af39-edaa30c05c09,1707211615,uuid:120b1bb6-94fa-483a-af39-edaa30c05c09
590,59,59,2,65,5,2,2,2,5,2,4,12,4740,1322,1,uuid:a4363fcd-818c-4998-84cc-5ca7d3762ace,1707211615,uuid:a4363fcd-818c-4998-84cc-5ca7d3762ace
1166,117,117,1,52,5,2,2,2,5,2,3,13,4540,1627,1,uuid:c62bac3c-4335-4b2b-8843-52c1d49e12c4,1707211615,uuid:c62bac3c-4335-4b2b-8843-52c1d49e12c4
1167,117,117,2,68,5,2,2,2,5,2,4,13,4540,1710,1,uuid:dbbad302-d841-42bb-a880-9ef833caefeb,1707211615,uuid:dbbad302-d841-42bb-a880-9ef833caefeb
1168,117,117,1,67,4,2,2,2,3,2,3,13,4540,1730,1,uuid:dd1e8726-72ea-4b82-bc74-fa3f017dab1b,1707211615,uuid:dd1e8726-72ea-4b82-bc74-fa3f017dab1b
1169,117,117,1,23,3,1,2,2,4,2,4,13,4540,1756,1,uuid:74708336-a40f-4e45-b647-b2169949152c,1707211615,uuid:74708336-a40f-4e45-b647-b2169949152c
404,41,41,1,55,2,1,2,2,5,2,5,9,4620,1325,1,uuid:329ea626-7efb-4bf6-8df1-084dbb55a97b,1707211615,uuid:329ea626-7efb-4bf6-8df1-084dbb55a97b
1170,117,117,1,74,5,2,2,2,5,2,4,13,4540,1816,1,uuid:2daac65d-f054-4246-ae62-35b517df1033,1707211615,uuid:2daac65d-f054-4246-ae62-35b517df1033
183,19,19,2,53,3,1,99,99,5,2,2,9,4688,1629,1,uuid:68cea497-ed48-4a6e-b1a1-0df6613666b7,1707211615,uuid:68cea497-ed48-4a6e-b1a1-0df6613666b7
184,19,19,2,55,4,99,2,2,5,2,3,9,4688,1725,1,uuid:580dd463-e59b-4a80-b496-4eb9a1507866,1707211615,uuid:580dd463-e59b-4a80-b496-4eb9a1507866
407,41,41,1,45,5,2,2,2,5,2,5,9,4620,1210,1,uuid:ad0ce887-b770-42bb-bcf5-3eb98d814d01,1707211615,uuid:ad0ce887-b770-42bb-bcf5-3eb98d814d01
408,41,41,1,50,5,2,2,2,5,2,5,9,4620,1239,1,uuid:eb637c1c-73dc-48f6-a250-c9fb155bdd68,1707211615,uuid:eb637c1c-73dc-48f6-a250-c9fb155bdd68
405,41,41,1,65,5,2,2,2,5,2,3,9,4620,1425,1,uuid:f7a6f3b4-0efb-4ba9-97a0-e403d5693bd8,1707211615,uuid:f7a6f3b4-0efb-4ba9-97a0-e403d5693bd8
185,19,19,1,42,4,2,2,2,4,2,4,9,4688,1549,1,uuid:9f99bb3f-0668-412d-afd3-52443b788f33,1707211615,uuid:9f99bb3f-0668-412d-afd3-52443b788f33
186,19,19,1,64,5,2,2,2,5,2,5,9,4688,1645,1,uuid:a862f552-eadd-49be-bf72-8670e7a23515,1707211615,uuid:a862f552-eadd-49be-bf72-8670e7a23515
1011,102,102,1,40,,,,,,,,,,,,uuid:8c28e8e6-cda1-463c-9798-8aec1e7d346a,1707211615,uuid:8c28e8e6-cda1-463c-9798-8aec1e7d346a
1011,102,102,1,24,4,2,2,2,5,2,4,4550,4550,1445,1,uuid:d8dafcd0-604d-4053-befa-02be968bffc3,1707211615,uuid:d8dafcd0-604d-4053-befa-02be968bffc3
1012,102,102,1,60,2,1,1,1,2,2,2,4550,4550,1513,1,uuid:7f079b14-95ad-435c-849b-15bc8882b20c,1707211615,uuid:7f079b14-95ad-435c-849b-15bc8882b20c
1013,102,102,2,53,3,1,1,2,5,2,5,4550,4550,1533,1,uuid:fa72859b-eed3-4b8d-8661-d217a8f4775a,1707211615,uuid:fa72859b-eed3-4b8d-8661-d217a8f4775a
1014,102,102,2,65,5,2,2,2,5,2,5,4550,4550,1620,1,uuid:b2a8a04c-f830-4544-b591-8070d0b518ff,1707211615,uuid:b2a8a04c-f830-4544-b591-8070d0b518ff
1015,102,102,2,75,,,,,,,,,,,,uuid:338f7292-3c7d-4e4e-a9ee-0287fe3184b9,1707211615,uuid:338f7292-3c7d-4e4e-a9ee-0287fe3184b9
1015,102,102,2,25,2,99,2,2,5,2,3,4550,4550,1722,1,uuid:9de3e9cf-8424-471d-b87c-f24e486e1ca9,1707211615,uuid:9de3e9cf-8424-471d-b87c-f24e486e1ca9
346,35,35,1,23,2,2,2,2,5,2,3,8,4708,1212,1,uuid:15d71967-f1ae-4ba3-9663-20cf5bb8a184,1707211615,uuid:15d71967-f1ae-4ba3-9663-20cf5bb8a184
1016,102,102,1,22,2,2,2,2,5,2,5,13,4550,1345,1,uuid:7e817728-b781-424a-90cd-46921c8ced2b,1707211615,uuid:7e817728-b781-424a-90cd-46921c8ced2b
347,35,35,1,19,1,2,99,2,4,1,5,8,4708,1233,1,uuid:ed5aced7-1929-4116-b827-4e4b12bbc228,1707211615,uuid:ed5aced7-1929-4116-b827-4e4b12bbc228
1017,102,102,1,88,5,2,2,2,5,2,4,13,4550,1426,1,uuid:35d6c468-0f99-464b-bc65-b67ea127bff0,1707211615,uuid:35d6c468-0f99-464b-bc65-b67ea127bff0
1001,101,101,1,45,3,1,1,2,2,2,4,12,4530,1054,1,uuid:a0239cc6-36a1-46b9-abe9-d98ab244d078,1707211615,uuid:a0239cc6-36a1-46b9-abe9-d98ab244d078
348,35,35,2,19,3,1,2,2,2,2,2,8,4805,1320,1,uuid:6b47abe5-fe29-40b6-b715-206826495feb,1707211615,uuid:6b47abe5-fe29-40b6-b715-206826495feb
1002,101,101,1,45,1,1,1,2,4,2,5,12,4530,1122,1,uuid:60c68358-ee8b-48b3-8b29-4a8da30e35d0,1707211615,uuid:60c68358-ee8b-48b3-8b29-4a8da30e35d0
1003,101,101,2,66,4,2,2,2,5,2,5,12,4530,1155,1,uuid:20858966-4248-43b8-9c03-346d421778df,1707211615,uuid:20858966-4248-43b8-9c03-346d421778df
1004,101,101,2,43,4,2,2,2,5,2,5,12,4530,1224,1,uuid:7751954a-154b-4edf-b4c0-841dca998913,1707211615,uuid:7751954a-154b-4edf-b4c0-841dca998913
349,35,35,2,61,4,2,2,2,5,2,3,8,4708,1350,1,uuid:65dfda0e-2436-46eb-97f0-1359e835670c,1707211615,uuid:65dfda0e-2436-46eb-97f0-1359e835670c
1018,102,102,2,41,4,2,2,2,5,2,5,13,4550,1456,1,uuid:cc2942ef-8032-4640-a44d-5f43fa7a34a3,1707211615,uuid:cc2942ef-8032-4640-a44d-5f43fa7a34a3
1005,101,101,2,53,4,2,2,2,5,2,5,12,4530,1307,1,uuid:c75b9f02-cc65-49c4-a500-62048d1b0184,1707211615,uuid:c75b9f02-cc65-49c4-a500-62048d1b0184
1006,101,101,1,21,2,1,1,2,2,2,5,12,4530,1351,1,uuid:95d7d62c-8f7f-412d-b22d-b240f50139c8,1707211615,uuid:95d7d62c-8f7f-412d-b22d-b240f50139c8
1007,101,101,1,30,4,1,2,2,5,2,5,12,4530,1430,1,uuid:b37519d8-5d47-46fb-83e7-1819b47becea,1707211615,uuid:b37519d8-5d47-46fb-83e7-1819b47becea
350,35,35,2,56,5,2,2,2,5,2,5,8,4708,1456,1,uuid:bbfe9018-b03a-418b-938e-1f018598a3ce,1707211615,uuid:bbfe9018-b03a-418b-938e-1f018598a3ce
1019,102,102,1,58,4,1,1,2,5,2,4,13,4550,1544,1,uuid:6e891f7b-483a-4c98-b32f-22e7549dbd68,1707211615,uuid:6e891f7b-483a-4c98-b32f-22e7549dbd68
1008,101,101,2,30,2,1,2,2,4,2,5,12,4530,1556,1,uuid:efc39f05-4dbd-4dce-b415-3981501082ea,1707211615,uuid:efc39f05-4dbd-4dce-b415-3981501082ea
1009,101,101,2,30,2,1,2,2,5,2,5,12,4530,1656,1,uuid:75d983b0-b46b-47f0-b3da-4a426a002463,1707211615,uuid:75d983b0-b46b-47f0-b3da-4a426a002463
1010,101,101,2,27,1,1,2,2,4,2,3,12,4530,1735,1,uuid:af637b0d-dfb8-4ab5-bbce-afba59b8cee3,1707211615,uuid:af637b0d-dfb8-4ab5-bbce-afba59b8cee3
1020,102,102,2,34,4,1,2,2,5,2,5,13,45504,1613,1,uuid:0f964451-80ab-45c0-8b66-b74118ee27c4,1707211615,uuid:0f964451-80ab-45c0-8b66-b74118ee27c4
1063,107,107,2,23,1,1,1,2,5,2,5,12,4572,1838,1,uuid:145f8766-afd6-4a3d-bfb0-3d3b0654f129,1707211615,uuid:145f8766-afd6-4a3d-bfb0-3d3b0654f129
1064,107,107,2,76,4,2,2,2,4,2,3,12,4572,1911,1,uuid:49767dac-f413-49fb-b473-1c8ba3165d6c,1707211615,uuid:49767dac-f413-49fb-b473-1c8ba3165d6c
1065,107,107,1,26,4,2,2,2,4,2,4,12,4572,1932,1,uuid:46d5b85a-9ffd-4957-b6b5-cc794b2e49f5,1707211615,uuid:46d5b85a-9ffd-4957-b6b5-cc794b2e49f5
1066,107,107,2,23,4,2,2,2,5,2,5,12,4572,2003,1,uuid:2bc508b1-e436-478f-86da-fe338cbe9ef3,1707211615,uuid:2bc508b1-e436-478f-86da-fe338cbe9ef3
176,18,18,1,51,3,2,2,2,2,2,3,9,4684,1555,1,uuid:0f7639e9-beb3-45fd-84bb-52c4b6e34958,1707211615,uuid:0f7639e9-beb3-45fd-84bb-52c4b6e34958
177,18,18,1,45,3,1,1,2,4,2,3,9,4684,1636,1,uuid:c8a22e66-b8a7-4c2b-8e08-8d85d9018908,1707211615,uuid:c8a22e66-b8a7-4c2b-8e08-8d85d9018908
178,18,18,2,78,4,2,2,2,2,2,4,9,4684,1656,1,uuid:39de6071-c269-4b80-83d9-edb01630e364,1707211615,uuid:39de6071-c269-4b80-83d9-edb01630e364
180,18,18,1,69,4,2,2,2,5,99,4,9,4684,1705,1,uuid:ff1c4f0c-5277-46b3-a0ea-8c28eceaa321,1707211615,uuid:ff1c4f0c-5277-46b3-a0ea-8c28eceaa321
179,18,18,1,63,4,2,2,2,4,2,3,9,4684,1731,1,uuid:1d7e803b-9941-42fa-8386-8198c167fce2,1707211615,uuid:1d7e803b-9941-42fa-8386-8198c167fce2
171,18,18,1,52,2,1,2,2,5,2,4,9,4684,1538,1,uuid:0cfb6058-6a1b-4002-bc16-37db8f599307,1707211615,uuid:0cfb6058-6a1b-4002-bc16-37db8f599307
172,18,18,2,26,2,99,99,99,4,2,4,9,4684,1624,1,uuid:2138552e-20cc-46b9-acb5-b01d100f5492,1707211615,uuid:2138552e-20cc-46b9-acb5-b01d100f5492
174,18,18,1,54,5,2,2,2,5,2,4,9,4684,1725,1,uuid:48e4e561-11fb-4a2d-97a6-afaddc9778a8,1707211615,uuid:48e4e561-11fb-4a2d-97a6-afaddc9778a8
175,18,18,2,43,5,99,2,2,5,2,5,9,4684,1806,1,uuid:2ec95d55-0c90-4a7e-ac42-39c80b25140d,1707211615,uuid:2ec95d55-0c90-4a7e-ac42-39c80b25140d
1171,118,118,1,31,,,,,,,,,,,,uuid:0293a195-4973-4c1d-b646-da69d6ae9fd8,1707211615,uuid:0293a195-4973-4c1d-b646-da69d6ae9fd8
1171,118,118,1,23,2,1,1,1,2,1,2,12,4544,1151,1,uuid:5a5d0418-c4b8-4549-8e0a-bbe3f5a51c48,1707211615,uuid:5a5d0418-c4b8-4549-8e0a-bbe3f5a51c48
1172,118,118,1,59,5,2,2,2,5,2,5,12,4544,1241,1,uuid:14a7e8f2-76a6-47c4-aeb4-1f91c996cbc8,1707211615,uuid:14a7e8f2-76a6-47c4-aeb4-1f91c996cbc8
1173,118,118,2,54,4,1,2,2,5,2,5,12,4544,1329,1,uuid:9c6b17cb-fdcf-4c27-bce8-611aacdaaaf3,1707211615,uuid:9c6b17cb-fdcf-4c27-bce8-611aacdaaaf3
1174,118,118,1,61,4,99,1,2,4,2,99,12,4544,1426,1,uuid:564b46b5-8076-40f1-8376-22455077a587,1707211615,uuid:564b46b5-8076-40f1-8376-22455077a587
1175,118,118,2,77,,,,,,,,,,,,uuid:b89b395d-5714-4b29-b42e-465a79f64daa,1707211615,uuid:b89b395d-5714-4b29-b42e-465a79f64daa
1175,118,118,1,53,5,99,99,2,4,2,5,12,4544,1528,1,uuid:97317cf7-5af4-4fec-a26b-e72f55a4a3c8,1707211615,uuid:97317cf7-5af4-4fec-a26b-e72f55a4a3c8
1176,118,118,2,38,1,1,1,2,1,2,5,12,4544,1559,1,uuid:25ff8331-00af-4fda-bfc4-3b964ce68d7c,1707211615,uuid:25ff8331-00af-4fda-bfc4-3b964ce68d7c
1177,118,118,1,41,1,1,1,2,4,2,5,12,4544,1623,1,uuid:b682280d-2516-4c30-865c-c70e1520a9b2,1707211615,uuid:b682280d-2516-4c30-865c-c70e1520a9b2
1178,118,118,1,31,2,1,1,1,2,2,4,12,4544,1650,1,uuid:b62fc2f4-54db-4f16-85e1-10290ee37513,1707211615,uuid:b62fc2f4-54db-4f16-85e1-10290ee37513
1179,118,118,1,47,2,2,2,2,5,2,4,12,118,1721,1,uuid:6af62927-7a3f-4cb4-bfca-de20b313e68d,1707211615,uuid:6af62927-7a3f-4cb4-bfca-de20b313e68d
1180,118,118,2,37,2,1,2,2,4,2,5,12,4544,1803,1,uuid:40178d9f-82b3-4d00-9be8-c9216385db3e,1707211615,uuid:40178d9f-82b3-4d00-9be8-c9216385db3e
1067,107,107,1,40,2,1,2,2,5,2,5,12,4572,1903,1,uuid:5e708619-9bef-4936-8a96-4194657b9308,1707211615,uuid:5e708619-9bef-4936-8a96-4194657b9308
1068,107,107,1,24,2,1,2,2,2,2,3,12,4572,1938,1,uuid:edb2ef38-4187-4798-9b19-4f4c4cbf26b9,1707211615,uuid:edb2ef38-4187-4798-9b19-4f4c4cbf26b9
1069,107,107,2,26,,,,,,,,,,,,uuid:57b10b7b-49fb-4203-9387-c5cf553e497a,1707211615,uuid:57b10b7b-49fb-4203-9387-c5cf553e497a
1069,107,107,2,32,2,1,99,2,2,2,3,12,4572,2016,1,uuid:fcc9512f-2cbe-45c1-9d9b-00f802bc3368,1707211615,uuid:fcc9512f-2cbe-45c1-9d9b-00f802bc3368
1070,107,107,1,30,2,1,2,2,2,2,4,12,1070,2037,1,uuid:26b740e0-5666-42b2-b0b5-65c820774971,1707211615,uuid:26b740e0-5666-42b2-b0b5-65c820774971
1039,104,104,1,56,2,1,1,1,4,2,4,12,4567,1125,1,uuid:9796d48e-6cfc-46b7-8d68-16f9aba4348a,1707211615,uuid:9796d48e-6cfc-46b7-8d68-16f9aba4348a
1040,104,104,2,62,4,2,2,2,5,2,4,12,4567,1148,1,uuid:12c989e3-2f76-405b-bd6d-6887e8ed5b76,1707211615,uuid:12c989e3-2f76-405b-bd6d-6887e8ed5b76
1131,114,114,2,57,5,2,2,2,5,2,5,12,4568,1212,1,uuid:6eee8fc4-db9b-446c-848f-10291f425d7a,1707211615,uuid:6eee8fc4-db9b-446c-848f-10291f425d7a
1132,114,114,2,60,2,2,2,2,4,2,5,12,4568,1234,1,uuid:8c0d3cfb-42e9-4657-a651-cd2d334e1ec8,1707211615,uuid:8c0d3cfb-42e9-4657-a651-cd2d334e1ec8
1133,114,114,2,57,3,2,2,2,4,2,5,12,4568,1322,1,uuid:dddc7241-defd-4c74-b29d-cec2862046a8,1707211615,uuid:dddc7241-defd-4c74-b29d-cec2862046a8
1134,114,114,1,57,2,2,1,2,2,2,2,12,4568,1353,1,uuid:8a2576cf-2579-4429-bdf3-26f35e06bb7a,1707211615,uuid:8a2576cf-2579-4429-bdf3-26f35e06bb7a
1135,114,114,2,51,2,2,2,2,4,2,5,12,4568,1414,1,uuid:081c419f-874d-460b-9fd4-55136830f6d6,1707211615,uuid:081c419f-874d-460b-9fd4-55136830f6d6
1136,114,114,2,23,2,1,2,2,4,2,5,12,4568,1458,1,uuid:2056eb15-d161-445c-8c68-458047321731,1707211615,uuid:2056eb15-d161-445c-8c68-458047321731
1137,114,114,1,59,5,2,2,2,5,2,5,12,4568,1530,1,uuid:cff215df-fa3b-4591-8546-f5bdd1edbc9a,1707211615,uuid:cff215df-fa3b-4591-8546-f5bdd1edbc9a
1138,114,114,2,19,2,1,2,2,2,2,5,12,4568,1634,1,uuid:72aacc68-f444-46f6-8e7a-3ab0d18238fb,1707211615,uuid:72aacc68-f444-46f6-8e7a-3ab0d18238fb
1139,114,114,2,22,2,1,1,2,4,2,4,12,4568,1655,1,uuid:7acba5e9-1338-44bc-9dd9-14fc7d9d7f9d,1707211615,uuid:7acba5e9-1338-44bc-9dd9-14fc7d9d7f9d
1140,114,114,2,27,2,1,2,2,4,2,5,12,4568,1713,1,uuid:5ff54b9e-c630-4486-a168-07eac21783a1,1707211615,uuid:5ff54b9e-c630-4486-a168-07eac21783a1
466,47,47,1,53,4,2,2,2,5,1,4,12,4821,1404,1,uuid:d6c256fe-1938-443b-b42c-eeb8c6043ee0,1707211615,uuid:d6c256fe-1938-443b-b42c-eeb8c6043ee0
467,47,47,2,37,4,2,2,2,5,2,3,12,4821,1424,1,uuid:5a76c485-1556-418f-a1f9-5e8639a4f49a,1707211615,uuid:5a76c485-1556-418f-a1f9-5e8639a4f49a
468,47,47,1,22,2,1,1,2,4,2,4,12,4821,1450,1,uuid:200885cc-410f-44a5-bbbb-c99bac28d988,1707211615,uuid:200885cc-410f-44a5-bbbb-c99bac28d988
469,47,47,2,37,4,2,2,2,5,2,5,12,4821,1520,1,uuid:2edf0867-c749-40af-a300-cba382b93261,1707211615,uuid:2edf0867-c749-40af-a300-cba382b93261
660,66,66,2,34,4,2,2,2,5,2,5,12,4843,1158,1,uuid:807d1234-77a3-45f8-865d-d05fbd174f30,1707211615,uuid:807d1234-77a3-45f8-865d-d05fbd174f30
340,34,34,1,25,3,2,2,2,5,2,3,9,4675,2003,1,uuid:cd6ade68-1a77-4a65-a842-fc333e014631,1707211615,uuid:cd6ade68-1a77-4a65-a842-fc333e014631
261,27,27,1,67,3,1,2,2,2,2,2,9,4600,1811,1,uuid:6d5801fe-2bfd-480d-a963-586e7a707253,1707211615,uuid:6d5801fe-2bfd-480d-a963-586e7a707253
262,27,27,2,25,2,1,2,2,4,2,5,9,4600,1843,1,uuid:a3a38b91-c969-469c-bfd3-4e9933e3fbe9,1707211615,uuid:a3a38b91-c969-469c-bfd3-4e9933e3fbe9
461,47,47,2,29,3,1,99,2,2,2,3,12,4821,1411,1,uuid:4f91fdc1-8942-4b54-95da-b5c8715b4337,1707211615,uuid:4f91fdc1-8942-4b54-95da-b5c8715b4337
462,47,47,2,55,3,99,2,2,5,2,5,12,4821,1448,1,uuid:a0134b71-093e-4b88-ae03-b55864a6950b,1707211615,uuid:a0134b71-093e-4b88-ae03-b55864a6950b
463,47,47,1,56,2,1,1,2,4,2,5,12,4821,1521,1,uuid:7b1bb076-6394-4896-82c0-9cdf2dce492d,1707211615,uuid:7b1bb076-6394-4896-82c0-9cdf2dce492d
464,47,47,2,40,2,1,2,2,5,2,4,12,4821,1553,1,uuid:aa376267-64f0-4963-9e2b-84bb0c2e0481,1707211615,uuid:aa376267-64f0-4963-9e2b-84bb0c2e0481
465,47,47,1,43,2,1,2,2,2,2,4,9,4821,1642,1,uuid:902121d1-3b72-42c7-9f1b-2f49a6aac781,1707211615,uuid:902121d1-3b72-42c7-9f1b-2f49a6aac781
